Date,Value,
27-Jan-11,0.13,0.000108333
28-Jan-11,0.13,0.000108333
31-Jan-11,0.15,0.000125
01-Feb-11,0.16,0.000133333
02-Feb-11,0.15,0.000125
03-Feb-11,0.14,0.000116667
04-Feb-11,0.13,0.000108333
07-Feb-11,0.13,0.000108333
08-Feb-11,0.14,0.000116667
09-Feb-11,0.11,9.16667E-05
10-Feb-11,0.08,6.66667E-05
11-Feb-11,0.08,6.66667E-05
14-Feb-11,0.09,0.000075
15-Feb-11,0.11,9.16667E-05
16-Feb-11,0.1,8.33333E-05
17-Feb-11,0.08,6.66667E-05
18-Feb-11,0.08,6.66667E-05
22-Feb-11,0.1,8.33333E-05
23-Feb-11,0.12,0.0001
24-Feb-11,0.13,0.000108333
25-Feb-11,0.12,0.0001
28-Feb-11,0.13,0.000108333
01-Mar-11,0.07,5.83333E-05
02-Mar-11,0.12,0.0001
03-Mar-11,0.12,0.0001
04-Mar-11,0.11,9.16667E-05
07-Mar-11,0.1,8.33333E-05
08-Mar-11,0.07,5.83333E-05
09-Mar-11,0.07,5.83333E-05
10-Mar-11,0.04,3.33333E-05
11-Mar-11,0.04,3.33333E-05
14-Mar-11,0.05,4.16667E-05
15-Mar-11,0.07,5.83333E-05
16-Mar-11,0.06,0.00005
17-Mar-11,0.06,0.00005
18-Mar-11,0.06,0.00005
21-Mar-11,0.06,0.00005
22-Mar-11,0.07,5.83333E-05
23-Mar-11,0.06,0.00005
24-Mar-11,0.04,3.33333E-05
25-Mar-11,0.04,3.33333E-05
28-Mar-11,0.03,0.000025
29-Mar-11,0.06,0.00005
30-Mar-11,0.03,0.000025
31-Mar-11,0.05,4.16667E-05
01-Apr-11,0.03,0.000025
04-Apr-11,0.02,1.66667E-05
05-Apr-11,0.05,4.16667E-05
06-Apr-11,0.03,0.000025
07-Apr-11,0.03,0.000025
08-Apr-11,0.02,1.66667E-05
11-Apr-11,0.02,1.66667E-05
12-Apr-11,0.02,1.66667E-05
13-Apr-11,0.03,0.000025
14-Apr-11,0.04,3.33333E-05
15-Apr-11,0.04,3.33333E-05
18-Apr-11,0.03,0.000025
19-Apr-11,0.04,3.33333E-05
20-Apr-11,0.04,3.33333E-05
21-Apr-11,0.03,0.000025
25-Apr-11,0.03,0.000025
26-Apr-11,0.02,1.66667E-05
27-Apr-11,0.03,0.000025
28-Apr-11,0.02,1.66667E-05
29-Apr-11,0.02,1.66667E-05
02-May-11,0.02,1.66667E-05
03-May-11,0.02,1.66667E-05
04-May-11,0.02,1.66667E-05
05-May-11,0.01,8.33333E-06
06-May-11,0.02,1.66667E-05
09-May-11,0.01,8.33333E-06
10-May-11,0.02,1.66667E-05
11-May-11,0.01,8.33333E-06
12-May-11,0.01,8.33333E-06
13-May-11,0.01,8.33333E-06
16-May-11,0.02,1.66667E-05
17-May-11,0.03,0.000025
18-May-11,0.03,0.000025
19-May-11,0.02,1.66667E-05
20-May-11,0.03,0.000025
23-May-11,0.03,0.000025
24-May-11,0.04,3.33333E-05
25-May-11,0.04,3.33333E-05
26-May-11,0.04,3.33333E-05
27-May-11,0.04,3.33333E-05
31-May-11,0.04,3.33333E-05
01-Jun-11,0.04,3.33333E-05
02-Jun-11,0.04,3.33333E-05
03-Jun-11,0.04,3.33333E-05
06-Jun-11,0.03,0.000025
07-Jun-11,0.01,8.33333E-06
08-Jun-11,0.01,8.33333E-06
09-Jun-11,0.02,1.66667E-05
10-Jun-11,0.02,1.66667E-05
13-Jun-11,0.02,1.66667E-05
14-Jun-11,0.03,0.000025
15-Jun-11,0.02,1.66667E-05
16-Jun-11,0.02,1.66667E-05
17-Jun-11,0.02,1.66667E-05
20-Jun-11,0.02,1.66667E-05
21-Jun-11,0.01,8.33333E-06
22-Jun-11,0.01,8.33333E-06
23-Jun-11,0.01,8.33333E-06
24-Jun-11,0.01,8.33333E-06
27-Jun-11,0.01,8.33333E-06
28-Jun-11,0.01,8.33333E-06
29-Jun-11,0.01,8.33333E-06
30-Jun-11,0.01,8.33333E-06
01-Jul-11,0.01,8.33333E-06
05-Jul-11,0.01,8.33333E-06
06-Jul-11,0.01,8.33333E-06
07-Jul-11,0.03,0.000025
08-Jul-11,0.03,0.000025
11-Jul-11,0.02,1.66667E-05
12-Jul-11,0.01,8.33333E-06
13-Jul-11,0.01,8.33333E-06
14-Jul-11,0.01,8.33333E-06
15-Jul-11,0.02,1.66667E-05
18-Jul-11,0.01,8.33333E-06
19-Jul-11,0.02,1.66667E-05
20-Jul-11,0.01,8.33333E-06
21-Jul-11,0.04,3.33333E-05
22-Jul-11,0.05,4.16667E-05
25-Jul-11,0.05,4.16667E-05
26-Jul-11,0.07,5.83333E-05
27-Jul-11,0.08,6.66667E-05
28-Jul-11,0.1,8.33333E-05
29-Jul-11,0.17,0.000141667
4-week Treasury bill secondary market rate discount basis,,
Source:  US Federal Reserve Bank via wikiposit.org (http://wikiposit.org/uid?FED.RIFSGFSW04_N.B),,
Update:  http://wikiposit.org/w?action=dl&dltypes=comma%20separated&sp=daily&uid=FED.RIFSGFSW04_N.B,,
